date,rolling_logloss_static_w60,rolling_logloss_adaptive_w60
2018-01-19,2.583503517044815,2.573899855477138
2018-01-22,2.568537823824715,2.545079203606359
2018-01-23,2.5843179284213837,2.98833596607947
2018-01-24,2.5696720482121322,2.9722727483151505
2018-01-25,2.6005153810329817,2.912203777887503
2018-01-26,2.5721029128290076,2.8579021689204778
2018-01-29,2.6113534389684503,2.416904866680051
2018-01-30,2.612487663355867,2.4128854990664363
2018-01-31,2.6193803686615467,2.414120631935665
2018-02-01,2.5999945218314524,2.41262446527852
2018-02-02,2.612658497749096,2.3874278078973505
2018-02-05,2.630885576868364,2.4138298096381807
2018-02-06,2.597303859859326,2.416055332848589
2018-02-07,2.655375731332204,2.485798523516421
2018-02-08,2.6565317501288286,2.5225112694782847
2018-02-09,2.6987600303614525,2.545010048094101
2018-02-12,2.681900015166811,2.5151473902736337
2018-02-13,2.6632999479771446,2.5010257592671805
2018-02-14,2.2067112662376065,2.415429118649676
2018-02-15,2.136757900443243,2.3466435455655907
2018-02-16,2.1221120202339914,2.342663384431281
2018-02-20,2.0684640898195217,2.3538495223286335
2018-02-21,2.0903169853303845,2.335650800653345
2018-02-22,2.1169437095768364,2.400851184077131
2018-02-23,2.113483053497199,2.44138889934884
2018-02-26,2.098168307379679,2.4422662949069305
2018-02-27,2.558263731211497,2.444409917870632
2018-02-28,2.118092675957313,2.443204573510972
2018-03-01,2.1169101470244414,2.439860061919936
2018-03-02,2.1322794112132173,2.4173076926898864
2018-03-05,2.14755092341112,2.4576999877467482
2018-03-06,2.1729851951360373,2.492615749883678
2018-03-07,2.2096056047583077,2.4659157009845685
2018-03-08,2.2089813120493926,2.4481592569672386
2018-03-09,2.191906240107486,2.449085421153152
2018-03-12,2.1650822749002505,2.0201867002696945
2018-03-13,2.166395289531136,2.040722428291238
2018-03-14,2.1334059881457548,2.0201867002696945
2018-03-15,2.1840152259469927,2.0107988319507184
2018-03-16,2.169893594940539,2.000655668741854
2018-03-19,2.1893738707295616,2.0015168689175926
2018-03-20,2.191197180636346,2.0392396085816054
2018-03-21,2.153217606564674,2.0385755101058187
2018-03-22,2.1395238481424568,2.0739132357091536
2018-03-23,2.16961639466513,2.0988719023129887
2018-03-26,2.2060407235944073,2.1002891863577537
2018-03-27,2.230797144657143,2.061099598738363
2018-03-28,2.2657494966367966,2.066956230185661
2018-03-29,2.268458145461743,2.073201121009684
2018-04-02,2.269284761147399,2.073640900262571
2018-04-03,1.8543238760333651,2.0553306954514357
2018-04-04,1.8489930201102789,2.050127554074109
2018-04-05,1.8438682751144797,2.0287543079724135
2018-04-06,1.817899198147037,1.5758057586756815
2018-04-09,1.8481406601521304,1.59717211725059
2018-04-10,1.84217045643117,1.597649704846596
2018-04-11,1.8199204386522978,1.543781020652959
2018-04-12,2.2443907734402058,1.566176599764644
2018-04-13,2.1631374847201865,1.5364254250800227
2018-04-16,2.17725911572664,1.4808886832437693
2018-04-17,2.2263330987127476,1.5406139988847045
2018-04-18,2.198903006102665,1.529608042922422
2018-04-19,2.1865485656209294,1.0694273674128245
2018-04-20,2.208509663199776,1.0884394303131286
2018-04-23,2.1904539162574874,1.0994344177546687
2018-04-24,2.2003262909481203,1.1120910271896878
2018-04-25,2.1599015704595006,1.0970359682505653
2018-04-26,2.1558570708984246,1.0975002508256149
2018-04-27,2.156548733080204,1.1317356463872073
2018-04-30,2.158479263338956,1.1373940987258133
2018-05-01,2.1700317163482885,1.1633845569234706
2018-05-02,2.168151791445866,1.1106794657004737
2018-05-03,2.174404454089413,1.1207157224063773
2018-05-04,2.1327138548937596,1.0728543953249772
2018-05-07,2.136525250421924,1.0410286869102365
2018-05-08,2.080518993969559,1.0229467961717373
2018-05-09,2.0769827519704984,1.0175552707525959
2018-05-10,2.0566034066673056,1.0249191499572465
2018-05-11,2.054064394590939,1.0589984163521124
2018-05-14,2.052510103032829,1.052694825257766
2018-05-15,2.056737754620165,1.0536728836215674
2018-05-16,2.033716390965226,1.0243004572212049
2018-05-17,2.0760326221495307,1.0386473168804369
2018-05-18,2.1049426397393325,0.9821001646805763
2018-05-21,2.1313920573490335,0.9980253554310337
2018-05-22,2.1700295775113405,1.0130731506234005
2018-05-23,1.7170810282146087,1.0602933730243376
2018-05-24,1.7147148571934356,1.0561911551986891
2018-05-25,1.7400127025085792,1.0598472023399275
2018-05-29,1.7242580646961223,1.081346589876285
2018-05-30,1.7006402976996782,1.0550057502836043
2018-05-31,1.6634137606745598,1.013417926336545
2018-06-01,1.5884169328357223,1.0068268425903188
2018-06-04,1.5872344039028508,1.022154756421292
2018-06-05,1.6351528086656069,1.0417514552106129
2018-06-06,1.621514303273708,1.0153779678765098
2018-06-07,1.6201173254089902,0.9945838367460331
2018-06-08,1.615880089769253,1.0121305492899801
2018-06-11,1.557521000510979,1.0059084843083739
2018-06-12,1.502327913461438,1.0011444485495444
2018-06-13,1.489605389474218,1.0157355941721093
2018-06-14,1.5182604626410952,0.994315623434634
2018-06-15,1.9756723569694599,1.0636303414906285
2018-06-18,1.972653376560378,1.030423172079125
2018-06-19,1.9461095299917495,0.9936941844398348
2018-06-20,1.9283946265573157,1.0121033015096335
2018-06-21,1.9225895149861787,1.0285388732636571
2018-06-22,1.8694247101862629,1.024645292410632
2018-06-25,1.8741541797384402,0.9933324449736707
2018-06-26,1.8882444529432318,0.9929796981204699
2018-06-27,1.9011309510804564,0.972547169603058
2018-06-28,1.907384308588262,0.9967091060623479
2018-06-29,1.8907938410477139,1.025741224320351
2018-07-02,1.8944581656495976,1.023417565399522
2018-07-03,1.8671806577169476,1.0075894151949218
2018-07-05,1.86858204300379,1.011020282764991
2018-07-06,1.8307404300297476,1.009451727905483
2018-07-09,1.3702230427315414,0.9784268477847708
2018-07-10,1.3676356994283532,0.975556790674298
2018-07-11,1.330239956212168,0.9760749671254652
2018-07-12,1.272477691165506,0.9419467530693776
2018-07-13,1.3548383982089944,1.0101858291064127
2018-07-16,1.3503541773320231,1.0114209619756414
2018-07-17,1.382786013149612,1.04024161384642
2018-07-18,1.4408066813052067,1.10086804984186
2018-07-19,1.4424867596239062,1.128391418367412
2018-07-20,1.470730021636813,1.1253164544304695
2018-07-23,1.4741977623782643,1.1249439994522696
2018-07-24,1.4655713889411166,1.1038282060608142
2018-07-25,1.5214031237290266,1.1154992835329611
2018-07-26,1.490162270644474,1.1658396983020336
2018-07-27,1.4983097159285943,1.188682131704563
2018-07-30,1.525009764827704,1.1896774522829232
2018-07-31,1.5053865453856836,1.1722276535618765
2018-08-01,1.5060958722926638,1.1836571047829154
2018-08-02,1.5174184365997907,1.1832035620575005
2018-08-03,1.5145027457748519,1.2018521879713149
2018-08-06,1.5329830200888912,1.1826994451741326
2018-08-07,1.5316768689702995,1.1459115299543206
2018-08-08,1.547647784486519,1.1843802845104814
2018-08-09,1.542533398964792,1.1841077988771225
2018-08-10,2.0029672438992887,1.254186009200305
2018-08-13,1.9731045860788212,1.2356133317730342
2018-08-14,1.9371131819229317,1.2854027321710921
2018-08-15,1.9132171669502849,1.225677416530157
2018-08-16,1.875106006322149,1.2168991003147858
2018-08-17,1.8873278933602369,1.166157059686062
