date,feature,detectors,drift_index,severity_feature,severity_score,KS_stat,KS_ratio,PSI_value,PSI_ratio,PH_stat,PH_ratio,cooldown_blocked
2019-12-30,Mom_Sum_20,KS|PSI,1.0,1.3442925299323072,0.8399737458971671,0.18341812400635937,1.4109086462027645,0.25553528273237003,1.2776764136618501,0.4174778492222846,0.08349556984445691,0
2019-12-31,Mom_Sum_20,KS|PSI,1.0,1.40154687954564,0.840928127727384,0.19023847376788555,1.4633728751375812,0.2679441767907398,1.339720883953699,0.0,0.0,1
2020-01-02,Mom_Sum_20,KS|PSI,1.0,1.4280258040895077,0.8585075776413322,0.20023847376788556,1.540295952060658,0.2631511312236715,1.3157556561183574,0.021151189845344698,0.004230237969068939,1
2020-01-03,Mom_Sum_20,KS|PSI,1.0,1.4931366554533667,0.9121055880930476,0.21023847376788557,1.6172190289837352,0.2738108563845997,1.3690542819229983,0.2027949352628452,0.04055898705256904,1
2020-01-06,Mom_Sum_20,KS|PSI,1.0,1.6052499305157255,0.9723011860495859,0.22023847376788558,1.694142105906812,0.3032715510249278,1.516357755124639,0.11439034675188275,0.02287806935037655,0
2020-01-07,Mom_Sum_20,KS|PSI,1.0,1.6042925103252297,0.9625755061951378,0.2270588235294118,1.7466063348416292,0.2923957371617661,1.4619786858088304,0.0,0.0,1
2020-01-08,Mom_Sum_20,KS|PSI,1.0,1.728701975067533,1.041098862848209,0.23705882352941182,1.8235294117647063,0.32677490767407197,1.6338745383703597,0.048470972596115325,0.009694194519223065,1
2020-01-09,Mom_Sum_20,KS|PSI,1.0,1.846086770626335,1.1246755460066766,0.24705882352941178,1.9004524886877827,0.3583442105129775,1.7917210525648875,0.21279354538594564,0.04255870907718913,1
2020-01-10,Mom_Sum_20,KS|PSI,1.0,1.9193821776431252,1.1722781688830515,0.2570588235294118,1.9773755656108598,0.3722777579350781,1.8613887896753905,0.25811077871470467,0.051622155742940934,1
2020-01-13,Mom_Sum_20,KS|PSI,1.0,1.9990995702341263,1.2264692095319905,0.2670588235294118,2.054298642533937,0.3887800995868632,1.943900497934316,0.3376183423939326,0.06752366847878652,0
2020-01-14,Mom_Sum_20,KS|PSI,1.0,2.0008375589129708,1.2005025353477825,0.27308426073131953,2.100648159471689,0.38020539167085055,1.9010269583542527,0.0,0.0,1
2020-01-15,Mom_Sum_20,KS|PSI,1.0,2.074737368127578,1.2482875870257444,0.28308426073131954,2.1775712363947655,0.3943806999720781,1.9719034998603904,0.04306457686496934,0.008612915372993867,1
2020-01-16,Mom_Sum_20,KS|PSI,1.0,2.178774395979638,1.3333764270736705,0.29308426073131955,2.2544943133178426,0.4206108957282867,2.1030544786414334,0.3263973685735958,0.06527947371471916,1
2020-01-17,Mom_Sum_20,KS|PSI,1.0,2.3377571849626633,1.4281573165578367,0.3030842607313195,2.331417390240919,0.4688193959368815,2.3440969796844073,0.3187875697529855,0.0637575139505971,1
2020-01-21,Mom_Sum_20,KS|PSI,1.0,2.6135065148952865,1.5898741214678345,0.3130842607313195,2.4083404671639963,0.5637345125253153,2.8186725626265763,0.2721276566332841,0.05442553132665682,0
2020-01-22,Mom_Sum_20,KS|PSI,1.0,3.7273449920508743,2.2364069952305243,0.31910969793322735,2.4546899841017487,1.4883125864235476,7.441562932117738,0.0,0.0,1
2020-01-23,Mom_Sum_20,KS|PSI,1.0,3.765806530512413,2.292780288223186,0.32910969793322736,2.5316130610248258,1.5133012272606778,7.5665061363033885,0.4162046239467263,0.08324092478934526,1
2020-01-24,Mom_Sum_20,KS|PSI,1.0,3.8042680689739514,2.3146219027221293,0.33910969793322737,2.608536137947903,1.5258868553388956,7.629434276694478,0.40076326672198015,0.08015265334439603,1
2020-01-27,Mom_Sum_20,KS|PSI,1.0,3.8042680689739514,2.3038776558617364,0.33910969793322737,2.608536137947903,1.5258868553388956,7.629434276694478,0.2664601809670688,0.05329203619341376,0
2020-01-28,Mom_Sum_20,KS|PSI,1.0,3.7920386449798213,2.2752231869878927,0.3359300476947536,2.584077289959643,1.550905187504685,7.754525937523425,0.0,0.0,1
2020-01-29,Mom_Sum_20,KS|PSI,1.0,3.776262688027394,2.270086156202046,0.33182829888712245,2.552525376054788,1.5470064876852234,7.735032438426117,0.05410679232011639,0.010821358464023278,1
2020-01-30,Mom_Sum_20,KS|PSI,1.0,3.7378011495658554,2.2550925466435667,0.32182829888712244,2.475602299131711,1.5314715249700324,7.657357624850161,0.15514821130066936,0.031029642260133872,1
2020-01-31,Mom_Sum_20,KS|PSI,1.0,3.7378011495658554,2.2645567524029926,0.32182829888712244,2.475602299131711,1.5242749693756883,7.6213748468784415,0.27345078329349304,0.054690156658698606,1
2020-02-03,Mom_Sum_20,KS|PSI,1.0,3.7067384126207656,2.240939122592197,0.3137519872813991,2.4134768252415313,1.4941435502541454,7.470717751270726,0.21120093774671966,0.04224018754934393,0
