date,equity_market,equity_longonly_static,equity_longonly_adaptive,equity_longshort_static,equity_longshort_adaptive
2016-03-02,0.9904305697740574,1.0069887026980875,1.0069887026980875,1.007762718480703,1.007762718480703
2016-03-03,0.9937048265826586,1.0076606625427804,1.0076606625427804,1.0084351948232708,1.0084351948232708
2016-03-04,0.9945842694598416,1.0077359031127515,1.0077359031127515,1.0085104932264515,1.0085104932264515
2016-03-07,0.9834050342100243,1.0073079476162294,1.0073079476162294,1.0080822087845225,1.0080822087845225
2016-03-08,0.9883735832099432,1.00753873363948,1.00753873363948,1.0083131722000556,1.0083131722000556
2016-03-09,0.9885275766902997,1.0075240343873242,1.0075240343873242,1.0082984616494082,1.0082984616494082
2016-03-10,1.0047349811019854,1.0087051917948529,1.0087051917948529,1.0094805269464422,1.0094805269464422
2016-03-11,1.0034680374977458,1.0086682059378203,1.0086682059378203,1.009576665133687,1.009576665133687
2016-03-14,1.0016247252271704,1.0086682059378203,1.0086682059378203,1.0094891684893754,1.0094891684893754
2016-03-15,1.0072341758052406,1.0086682059378203,1.0086682059378203,1.0085038502798884,1.0085038502798884
2016-03-16,1.0138771233920827,1.009037090212924,1.009037090212924,1.0087919941397734,1.0087919941397734
2016-03-17,1.0183439047421439,1.0090068191002177,1.0090068191002177,1.0085967712439647,1.0085967712439647
2016-03-18,1.0193475613443246,1.0090068191002177,1.0090068191002177,1.0085236802840756,1.0085236802840756
2016-03-21,1.018453198263846,1.0090068191002177,1.0090068191002177,1.0085919964444348,1.0085919964444348
2016-03-22,1.0119493239540647,1.0090068191002177,1.0090068191002177,1.0088656760081514,1.0088656760081514
2016-03-23,1.0115667359768736,1.0090009125741306,1.0090009125741306,1.008836230109181,1.008836230109181
2016-03-24,1.0121182982889496,1.0090100598685297,1.0090100598685297,1.0088453759106193,1.0088453759106193
2016-03-28,1.0210417928844093,1.0089461558980712,1.0089461558980712,1.0082801991132646,1.0082801991132646
2016-03-29,1.025483646577745,1.0089461558980712,1.0089461558980712,1.0081239050867001,1.0081239050867001
2016-03-30,1.0233919068571737,1.008894906292082,1.008894906292082,1.0080558951820076,1.0080558951820076
2016-03-31,1.0298709141614624,1.0095324918353812,1.0095324918353812,1.0086929505002544,1.0086929505002544
2016-04-01,1.026566756295037,1.0094786501024833,1.0094786501024833,1.0088030654823226,1.0088030654823226
2016-04-04,1.0161527576508345,1.0094786501024833,1.0094786501024833,1.010195444662221,1.010195444662221
2016-04-05,1.0268301039483283,1.0096133498090345,1.0096133498090345,1.0102595263330734,1.0102595263330734
2016-04-06,1.0145330058247621,1.009606619053369,1.009606619053369,1.0103300814206329,1.0103300814206329
2016-04-07,1.017360081093124,1.009606619053369,1.009606619053369,1.010267038616916,1.010267038616916
2016-04-08,1.0145727323823177,1.0095193948081669,1.0095193948081669,1.0101696546448495,1.0101696546448495
2016-04-11,1.0243756698549602,1.0097795044468056,1.0097795044468056,1.0104299318274226,1.0104299318274226
2016-04-12,1.034660542024299,1.0097660407200797,1.0097660407200797,1.0086414477594203,1.0086414477594203
2016-04-13,1.034839463161381,1.0097660407200797,1.0097660407200797,1.0085852277743221,1.0085852277743221
2016-04-14,1.0338208863559046,1.0097660407200797,1.0097660407200797,1.008520928041405,1.008520928041405
2016-04-15,1.040583134917879,1.0106200438263977,1.0106200438263977,1.0093604311560105,1.0093604311560105
2016-04-18,1.043792798163432,1.01054930042333,1.01054930042333,1.0091450544260505,1.0091450544260505
2016-04-19,1.0445876932219396,1.01054930042333,1.01054930042333,1.0086899534648592,1.0086899534648592
2016-04-20,1.0391620765308172,1.01054930042333,1.01054930042333,1.0104544573384724,1.0104544573384724
2016-04-21,1.0392118105418027,1.0105005633525228,1.0105005633525228,1.0102339475840383,1.0102339475840383
2016-04-22,1.037328711062439,1.010446669989144,1.010446669989144,1.0103833076777216,1.0103833076777216
2016-04-25,1.0392713700525196,1.0104836591163437,1.0104836591163437,1.0103428317651806,1.0103428317651806
2016-04-26,1.0409854951969986,1.010470186000889,1.010470186000889,1.0100687705440563,1.0100687705440563
2016-04-27,1.0313763990647338,1.010470186000889,1.010470186000889,1.0114227805743385,1.0114227805743385
2016-04-28,1.0261544492137205,1.010470186000889,1.010470186000889,1.0119487838965724,1.0119487838965724
2016-04-29,1.034168660525406,1.011504293615663,1.011504293615663,1.012930434095543,1.012930434095543
2016-05-02,1.0251955532214265,1.01143348831511,1.01143348831511,1.0150681598132134,1.0150681598132134
2016-05-03,1.019109080696526,1.01143348831511,1.01143348831511,1.0150199358104528,1.0150199358104528
2016-05-04,1.0188655053451627,1.0113039290035708,1.0113039290035708,1.014883150294276,1.014883150294276
2016-05-05,1.0221000355962087,1.011488802305308,1.011488802305308,1.0150686779022395,1.0150686779022395
2016-05-06,1.0228701849516892,1.0114517143825568,1.0114517143825568,1.0148193944528507,1.0148193944528507
2016-05-09,1.0356393316209873,1.0114517143825568,1.0114517143825568,1.0145726763863248,1.0145726763863248
2016-05-10,1.0257370474288396,1.0114517143825568,1.0114517143825568,1.0180117058331548,1.0180117058331548
2016-05-11,1.025563220995322,1.0114517143825568,1.0114517143825568,1.0178671118555418,1.0178671118555418
2016-05-12,1.0168681995942312,1.0104830630943817,1.0104830630943817,1.016858387739081,1.016858387739081
2016-05-13,1.0268301039483287,1.011789503505656,1.011789503505656,1.0181730707246794,1.0181730707246794
2016-05-16,1.01716630040398,1.011722050872089,1.011722050872089,1.020040817713402,1.020040817713402
2016-05-17,1.0173750012964202,1.0116981886979117,1.0116981886979117,1.0199079549813848,1.0199079549813848
2016-05-18,1.013603889587827,1.0115279519571834,1.0115279519571834,1.0197363367971886,1.0197363367971886
2016-05-19,1.0197052823160233,1.0143025279505857,1.0143025279505857,1.0225334280235883,1.0225334280235883
2016-05-20,1.0175787287877622,1.0138379153214607,1.0138379153214607,1.0220650451385311,1.0220650451385311
2016-05-23,1.031500612789732,1.017825548275306,1.017825548275306,1.026085037085346,1.026085037085346
2016-05-24,1.0386950620374171,1.0176762671948925,1.0176762671948925,1.022815525337603,1.022815525337603
2016-05-25,1.0384764749940125,1.0176762671948925,1.0176762671948925,1.0227286616898486,1.0227286616898486
2016-05-26,1.042928275489545,1.017958878816385,1.017958878816385,1.0229274489873252,1.0229274489873252
2016-05-27,1.0418798582774773,1.0179009801790178,1.0179009801790178,1.022869267751664,1.022869267751664
2016-05-31,1.0430624360167402,1.017880622159414,1.017880622159414,1.0227373147297607,1.0227373147297607
2016-06-01,1.0460087516090015,1.017880622159414,1.017880622159414,1.0218646666868687,1.0218646666868687
2016-06-02,1.042962967994769,1.017880622159414,1.017880622159414,1.022425700634088,1.022425700634088
2016-06-03,1.0480706509229814,1.017880622159414,1.017880622159414,1.0217839508674613,1.0217839508674613
2016-06-06,1.0494220816946636,1.017880622159414,1.017880622159414,1.0210529393383936,1.0210529393383936
2016-06-07,1.052895213895974,1.017880622159414,1.017880622159414,1.019607725636733,1.019607725636733
2016-06-08,1.0510865941306227,1.017880622159414,1.017880622159414,1.0206447217344174,1.0206447217344174
2016-06-09,1.0414426841906679,1.017880622159414,1.017880622159414,1.023467884210179,1.023467884210179
2016-06-10,1.0329911774897074,1.0171790832498795,1.0171790832498795,1.022598739612619,1.022598739612619
2016-06-13,1.0311329450158364,1.0168768083249915,1.0168768083249915,1.0222948541294263,1.0222948541294263
2016-06-14,1.029234925333177,1.0168022373590477,1.0168022373590477,1.0222290231992432,1.0222290231992432
2016-06-15,1.0324595087820256,1.01739122814261,1.01739122814261,1.0228177500615905,1.0228177500615905
2016-06-16,1.0290957914048833,1.0172793151075143,1.0172793151075143,1.0230249416541197,1.0230249416541197
2016-06-17,1.0350729704080814,1.0172793151075143,1.0172793151075143,1.0216631582795983,1.0216631582795983
2016-06-20,1.0378801520720493,1.0172793151075143,1.0172793151075143,1.0212042447821317,1.0212042447821317
2016-06-21,1.0361660269275705,1.0172793151075143,1.0172793151075143,1.0211259524566985,1.0211259524566985
2016-06-22,1.0500134312155278,1.0191114056654378,1.0191114056654378,1.0229649706969826,1.0229649706969826
2016-06-23,1.012297158774799,1.0190400678670413,1.0190400678670413,1.0279660132019093,1.0279660132019093
2016-06-24,0.9939781210381478,1.0190400678670413,1.0190400678670413,1.0296782689864576,1.0296782689864576
2016-06-27,1.0116412763421194,1.023967785123768,1.023967785123768,1.0346093771677096,1.0346093771677096
2016-06-28,1.0288722309603802,1.0294155368359805,1.0294155368359805,1.040113744675966,1.040113744675966
2016-06-29,1.0428289287700399,1.0292542617352096,1.0292542617352096,1.0355620196272,1.0355620196272
2016-06-30,1.0448609876774284,1.0292542617352096,1.0292542617352096,1.035016654753118,1.035016654753118
2016-07-01,1.0377063256385317,1.0292542617352096,1.0292542617352096,1.0357946739702422,1.0357946739702422
2016-07-05,1.0432611294557503,1.0292542617352096,1.0292542617352096,1.0354309258810568,1.0354309258810568
2016-07-06,1.042351846171976,1.0292542617352096,1.0292542617352096,1.0355671519471326,1.0355671519471326
2016-07-07,1.0582512029717164,1.0292542617352096,1.0292542617352096,1.0352219166508614,1.0352219166508614
2016-07-08,1.0618583743977559,1.0292542617352096,1.0292542617352096,1.0346623383139344,1.0346623383139344
2016-07-11,1.0693012510954372,1.0298349039429124,1.0298349039429124,1.03517360506349,1.03517360506349
2016-07-12,1.0694453584248294,1.0297902777637415,1.0297902777637415,1.0350849412188925,1.0350849412188925
2016-07-13,1.0750697898574277,1.0301823563341592,1.0301823563341592,1.0354445328286654,1.0354445328286654
2016-07-14,1.0740711066563455,1.03013231116067,1.03013231116067,1.0353942320241862,1.0353942320241862
2016-07-15,1.0766298608703175,1.0301943194940777,1.0301943194940777,1.0354565570964631,1.0354565570964631
2016-07-18,1.0750847100607237,1.030180583569818,1.030180583569818,1.0355976840794818,1.0355976840794818
2016-07-19,1.07967564448455,1.030180583569818,1.030180583569818,1.0352545353228961,1.0352545353228961
2016-07-20,1.0757752849986273,1.030180583569818,1.030180583569818,1.0360838678610473,1.0360838678610473
2016-07-21,1.080674327685632,1.030180583569818,1.030180583569818,1.0352840445936078,1.0352840445936078
2016-07-22,1.0774199038301921,1.030180583569818,1.030180583569818,1.0359042192762842,1.0359042192762842
2016-07-25,1.0777676779996934,1.030180583569818,1.030180583569818,1.0358143098381993,1.0358143098381993
2016-07-26,1.076475928041194,1.030180583569818,1.030180583569818,1.0359639462287873,1.0359639462287873
2016-07-27,1.0782049733889685,1.030180583569818,1.030180583569818,1.0358150292416202,1.0358150292416202
2016-07-28,1.0799638591433343,1.030180583569818,1.030180583569818,1.035349157519507,1.035349157519507
2016-07-29,1.078592534767258,1.030180583569818,1.030180583569818,1.0353784057702424,1.0353784057702424
2016-08-01,1.0717309394857784,1.030180583569818,1.030180583569818,1.036633619753214,1.036633619753214
2016-08-02,1.075089683461822,1.0306328231074084,1.0306328231074084,1.0369850287507114,1.0369850287507114
2016-08-03,1.0753182173074238,1.0305469370388163,1.0305469370388163,1.0367114186483306,1.0367114186483306
2016-08-04,1.0845697137704562,1.0305469370388163,1.0305469370388163,1.0347878912449386,1.0347878912449386
2016-08-05,1.0835858294702037,1.0305469370388163,1.0305469370388163,1.0349937700865195,1.0349937700865195
2016-08-08,1.084008204656183,1.0305469370388163,1.0305469370388163,1.034888637468755,1.034888637468755
2016-08-09,1.0809028615312337,1.0305469370388163,1.0305469370388163,1.0358085041527827,1.0358085041527827
2016-08-10,1.0860204912616431,1.0305469370388163,1.0305469370388163,1.0346313009348342,1.0346313009348342
2016-08-11,1.0851559685877559,1.0305469370388163,1.0305469370388163,1.0348588267330718,1.0348588267330718
2016-08-12,1.0881867106962269,1.0305469370388163,1.0305469370388163,1.0340239766035828,1.0340239766035828
2016-08-15,1.0822244518963242,1.0305469370388163,1.0305469370388163,1.035778485186621,1.035778485186621
2016-08-16,1.0842466853039816,1.0305469370388163,1.0305469370388163,1.0353799539385287,1.0353799539385287
2016-08-17,1.0866316130844358,1.0305469370388163,1.0305469370388163,1.0346463309042915,1.0346463309042915
2016-08-18,1.0850665686704477,1.0305469370388163,1.0305469370388163,1.035115876155388,1.035115876155388
2016-08-19,1.0844553255451892,1.0305469370388163,1.0305469370388163,1.0352476550285656,1.0352476550285656
2016-08-22,1.0865719322712533,1.0305469370388163,1.0305469370388163,1.0345430760321708,1.0345430760321708
2016-08-23,1.0808779945257407,1.0305469370388163,1.0305469370388163,1.035281231949283,1.035281231949283
2016-08-24,1.0794023500290608,1.0305469370388163,1.0305469370388163,1.0355158675233473,1.0355158675233473
2016-08-25,1.077698171686779,1.0305469370388163,1.0305469370388163,1.0357992483934888,1.0357992483934888
2016-08-26,1.0833324286191088,1.0309692181693004,1.0309692181693004,1.036133912464375,1.036133912464375
2016-08-29,1.0812159431955106,1.0309245428365132,1.0309245428365132,1.0366011239283097,1.0366011239283097
2016-08-30,1.0786471208768758,1.0309245428365132,1.0309245428365132,1.0367230141498378,1.0367230141498378
2016-08-31,1.0786024815694546,1.0308724510203051,1.0308724510203051,1.0366187931906716,1.0366187931906716
2016-09-01,1.0831337351800983,1.0308243436392575,1.0308243436392575,1.036148074704591,1.036148074704591
2016-09-02,1.0863632920300454,1.0308243436392575,1.0308243436392575,1.0347259103262676,1.0347259103262676
2016-09-06,1.0862042644973575,1.0308243436392575,1.0308243436392575,1.0346626589962429,1.0346626589962429
2016-09-07,1.0837896176127777,1.0308243436392575,1.0308243436392575,1.035287523409619,1.035287523409619
2016-09-08,1.0572128538643109,1.0308243436392575,1.0308243436392575,1.037556935540299,1.037556935540299
2016-09-09,1.0727296226868601,1.0325780297705618,1.0325780297705618,1.0392736561452065,1.0392736561452065
2016-09-12,1.056820319084923,1.0325160750887756,1.0325160750887756,1.0394098796222655,1.0394098796222655
2016-09-13,1.0561992504599331,1.0322839794061027,1.0322839794061027,1.0391693049061492,1.0391693049061492
2016-09-14,1.06687665740866,1.0326153813785959,1.0326153813785959,1.0395029173270243,1.0395029173270243
2016-09-15,1.0628520841977394,1.0325947290709683,1.0325947290709683,1.0396635437986153,1.0396635437986153
2016-09-16,1.062832311895811,1.0324947678040528,1.0324947678040528,1.039535173867527,1.039535173867527
2016-09-19,1.063150245658721,1.0323984016257244,1.0323984016257244,1.0392941569884777,1.0392941569884777
2016-09-20,1.0747568294956162,1.0329002858412908,1.0329002858412908,1.0397093213065856,1.0397093213065856
2016-09-21,1.0817425171996282,1.032876184834621,1.032876184834621,1.0392483969554194,1.0392483969554194
2016-09-22,1.0755368043508282,1.032876184834621,1.032876184834621,1.0404406004268383,1.0404406004268383
2016-09-23,1.0663003493935574,1.032751031051042,1.032751031051042,1.040203549731019,1.040203549731019
2016-09-26,1.0731717701747685,1.0327441460441682,1.0327441460441682,1.0395705913444535,1.0395705913444535
2016-09-27,1.0788558824205496,1.0327441460441682,1.0327441460441682,1.039126634766172,1.039126634766172
2016-09-28,1.068799422794347,1.0327441460441682,1.0327441460441682,1.0403292978930043,1.0403292978930043
2016-09-29,1.0773155837095887,1.0329498127510068,1.0329498127510068,1.0404705876291263,1.0404705876291263
2016-09-30,1.0738027856019556,1.0329360400868368,1.0329360400868368,1.0407822559046038,1.0407822559046038
2016-10-03,1.0684814890314371,1.0329360400868368,1.0329360400868368,1.0419232632677742,1.0419232632677742
2016-10-04,1.0730724234552633,1.0329360400868368,1.0329360400868368,1.0416434711412517,1.0416434711412517
2016-10-05,1.0735891719596493,1.0329360400868368,1.0329360400868368,1.041439368240042,1.041439368240042
2016-10-06,1.0700962674564105,1.0329360400868368,1.0329360400868368,1.0423377334017434,1.0423377334017434
2016-10-07,1.075025029247541,1.0329360400868368,1.0329360400868368,1.0412252062342704,1.0412252062342704
2016-10-10,1.06164476075545,1.0329360400868368,1.0329360400868368,1.0459870929023423,1.0459870929023423
2016-10-11,1.0628620309999368,1.0329360400868368,1.0329360400868368,1.045755771376322,1.045755771376322
2016-10-12,1.0595679412381742,1.0329360400868368,1.0329360400868368,1.046381661111359,1.046381661111359
2016-10-13,1.0597815548804803,1.0329134370310293,1.0329134370310293,1.0462436618512023,1.0462436618512023
2016-10-14,1.0565619448327301,1.0328755635383382,1.0328755635383382,1.0465062404038292,1.0465062404038292
2016-10-17,1.06307079254361,1.0328755635383382,1.0328755635383382,1.0453109147696118,1.0453109147696118
2016-10-18,1.0654010129119802,1.0328755635383382,1.0328755635383382,1.044579568390018,1.044579568390018
2016-10-19,1.0639353152174973,1.0328755635383382,1.0328755635383382,1.0448966056871385,1.0448966056871385
2016-10-20,1.0638457939977233,1.0328755635383382,1.0328755635383382,1.0448444622034723,1.0448444622034723
2016-10-21,1.0688988908163173,1.0328755635383382,1.0328755635383382,1.0435906890857818,1.0435906890857818
2016-10-24,1.064839503797707,1.0328755635383382,1.0328755635383382,1.0450695679869695,1.0450695679869695
2016-10-25,1.0629862447249345,1.0328755635383382,1.0328755635383382,1.0455352349672717,1.0455352349672717
2016-10-26,1.0598113952870714,1.0328755635383382,1.0328755635383382,1.04599295752658,1.04599295752658
2016-10-27,1.056517184222843,1.0328755635383382,1.0328755635383382,1.0464090255403824,1.0464090255403824
2016-10-28,1.0563879970967465,1.0328755635383382,1.0328755635383382,1.04641306257896,1.04641306257896
2016-10-31,1.049218414854554,1.0328755635383382,1.0328755635383382,1.0473933740981434,1.0473933740981434
2016-11-01,1.04237173977637,1.0325369283846595,1.0325369283846595,1.046976661647099,1.046976661647099
2016-11-02,1.0377609117481497,1.0324588217729829,1.0324588217729829,1.046897462736825,1.046897462736825
2016-11-03,1.0360318664003751,1.032033326280297,1.032033326280297,1.0464660168115205,1.0464660168115205
2016-11-04,1.0590561661348863,1.0385599902857434,1.0385599902857434,1.053083954344084,1.053083954344084
2016-11-07,1.0630508989392156,1.038411130020469,1.038411130020469,1.0520632544120645,1.0520632544120645
2016-11-08,1.07482633580853,1.038411130020469,1.038411130020469,1.0493230102963094,1.0493230102963094
2016-11-09,1.0769230489301997,1.0384814319884033,1.0384814319884033,1.0492716299967944,1.0492716299967944
2016-11-10,1.0754175640269283,1.038177165530285,1.038177165530285,1.0489642021000318,1.0489642021000318
2016-11-11,1.0752933503019304,1.0380906507664907,1.0380906507664907,1.0488740995911032,1.0488740995911032
2016-11-14,1.0833374020202071,1.0380906507664907,1.0380906507664907,1.047315036853061,1.047315036853061
2016-11-15,1.0816232768757283,1.0380762402452213,1.0380762402452213,1.0472027488776738,1.0472027488776738
2016-11-16,1.086681347095421,1.0380727799910872,1.0380727799910872,1.0454284934306992,1.0454284934306992
2016-11-17,1.0840876577712935,1.0380727799910872,1.0380727799910872,1.0461631225075532,1.0461631225075532
2016-11-18,1.0921764700994572,1.0380727799910872,1.0380727799910872,1.0440155768042032,1.0440155768042032
2016-11-21,1.094541504275517,1.0380727799910872,1.0380727799910872,1.0436062882993364,1.0436062882993364
2016-11-22,1.0954259205537986,1.0380727799910872,1.0380727799910872,1.043240377690453,1.043240377690453
2016-11-23,1.0997138414180108,1.0380727799910872,1.0380727799910872,1.0418756847360964,1.0418756847360964
2016-11-25,1.093935355853823,1.0380727799910872,1.0380727799910872,1.0431009912973026,1.0431009912973026
2016-11-28,1.0953960801472071,1.0380727799910872,1.0380727799910872,1.0428689321453641,1.0428689321453641
2016-11-29,1.092489551763734,1.0380727799910872,1.0380727799910872,1.0435637815988712,1.0435637815988712
2016-11-30,1.0886488730909942,1.0380727799910872,1.0380727799910872,1.044004347153582,1.044004347153582
2016-12-01,1.089081073776705,1.0380727799910872,1.0380727799910872,1.0439384352262902,1.0439384352262902
2016-12-02,1.0954209471526999,1.0380727799910872,1.0380727799910872,1.042301472950415,1.042301472950415
2016-12-05,1.0991573057048363,1.0380727799910872,1.0380727799910872,1.0410475474081553,1.0410475474081553
2016-12-06,1.1136257786177832,1.0380727799910872,1.0380727799910872,1.0347762741175308,1.0347762741175308
2016-12-07,1.1160304787001658,1.0380727799910872,1.0380727799910872,1.0344501488918776,1.0344501488918776
2016-12-08,1.1226585667349451,1.0380727799910872,1.0380727799910872,1.0336340317847814,1.0336340317847814
2016-12-09,1.1213816156772756,1.0380727799910872,1.0380727799910872,1.0336249852447257,1.0336249852447257
2016-12-12,1.1287151988532544,1.0385325598805837,1.0385325598805837,1.034065568048052,1.034065568048052
2016-12-13,1.1195532236099959,1.038494480353388,1.038494480353388,1.0343427185161598,1.0343427185161598
2016-12-14,1.1239007039849247,1.0385179034437675,1.039782750324269,1.034345361109791,1.035605151301877
2016-12-15,1.1219331779893515,1.0385144417174226,1.0393753941820523,1.0346954906515595,1.0351994318194537
2016-12-16,1.1241491314349208,1.0385144417174226,1.0392887795658705,1.034513380914823,1.0348911040929976
2016-12-19,1.1282382375576565,1.0385144417174226,1.039375733730459,1.0339564662023415,1.0349328450361361
2016-12-20,1.1254657483989128,1.0385144417174226,1.0393211867073415,1.0343896854096608,1.0348785311783164
2016-12-21,1.123369035277243,1.0385144417174226,1.038693048867678,1.0346876680422497,1.0342530783604555
2016-12-22,1.1247751734610092,1.0385144417174226,1.0390467033654116,1.034456280168458,1.0346052211357977
2016-12-23,1.1273040872683897,1.0385144417174226,1.0389012368269404,1.0338825497165152,1.0341949848674554
2016-12-27,1.1178837377729383,1.0385144417174226,1.0389012368269404,1.0368190485316593,1.0359766196888305
2016-12-28,1.1175558572078312,1.0385034569387874,1.0387913481277384,1.036628366384124,1.0357565361652017
2016-12-29,1.1123736945656064,1.038496533582408,1.0377933362179768,1.0372790383499702,1.0347614399309393
2016-12-30,1.1218139376654521,1.038883588350499,1.039119575435513,1.037586114622979,1.0360838045622558
2017-01-03,1.1282332641565582,1.0388593477334374,1.0398157919810813,1.0372606175190346,1.0367779871225538
2017-01-04,1.1273637680815725,1.0388593477334374,1.0397108209188384,1.0373409714333113,1.0366733227315554
2017-01-05,1.1313286604793105,1.0388593477334374,1.0407176988148248,1.0367156347682687,1.0376772590502088
2017-01-06,1.127314034070587,1.0388593477334374,1.0405615911600026,1.03789767652579,1.0377114148784805
2017-01-09,1.127314034070587,1.0388593477334374,1.040450597923612,1.0378457816419637,1.037569594318447
2017-01-10,1.1305039250142115,1.0388593477334374,1.0407322399288736,1.0370753133506263,1.0378504564581061
2017-01-11,1.128079210024969,1.0388593477334374,1.0406732651019444,1.0377559861991912,1.03793959063214
2017-01-12,1.1301659763444416,1.0388593477334374,1.040907388877372,1.0372444133926801,1.038128122021339
2017-01-13,1.1268122057694965,1.0388593477334374,1.0408035236497517,1.038191349285339,1.0380245341182797
2017-01-17,1.1287996253694639,1.0388593477334374,1.040800054304673,1.0376928606418225,1.0379897429398206
2017-01-18,1.1247254394500237,1.0388593477334374,1.040800054304673,1.039114904570285,1.0384915354991264
2017-01-19,1.1285115320131454,1.0388593477334374,1.040800054304673,1.0382121333149565,1.0382928552937822
2017-01-20,1.12547569520111,1.0388593477334374,1.040800054304673,1.0390154022930336,1.0387532593893325
2017-01-23,1.132863985789173,1.0388593477334374,1.040800054304673,1.0372632444124836,1.0384428593606583
2017-01-24,1.1419564547195173,1.0388593477334374,1.040800054304673,1.034977325662298,1.037456729518703
2017-01-25,1.141116677748657,1.0388593477334374,1.040800054304673,1.0351853613535267,1.0375497068926394
2017-01-26,1.1401279413497718,1.0388593477334374,1.0406578327352767,1.0354305278886071,1.0373353009919983
2017-01-27,1.1332762928704894,1.0388593477334374,1.0386324420091522,1.035828233456263,1.0353163767765448
2017-01-30,1.1322677841696758,1.0388593477334374,1.038373292828101,1.035907361588317,1.0350580549869313
2017-01-31,1.1326056115369798,1.0388593477334374,1.0382452267886522,1.0358399196455965,1.0349303978268163
2017-02-01,1.1332515471674625,1.0388593477334374,1.038245713444668,1.035646347830459,1.0349308829290744
