date,rolling_logloss_static_w60,rolling_logloss_adaptive_w60
2019-07-22,0.7437368584854579,0.7552540613309252
2019-07-23,0.7381739721579238,0.7477869826221425
2019-07-24,0.730283337296351,0.7390545374266643
2019-07-25,0.731881366824739,0.7468226995920743
2019-07-26,0.7283135292395967,0.7480302842456646
2019-07-29,0.7216002812470587,0.7403714120893573
2019-07-30,0.721906100224862,0.7402805853432313
2019-07-31,0.7334585532341945,0.7369258393848693
2019-08-01,0.7350992211144154,0.7355065425791977
2019-08-02,0.7388182803029857,0.7359463218320843
2019-08-05,0.7373859064729735,0.7387428794359351
2019-08-06,0.7367647165596865,0.7567729656084639
2019-08-07,0.7369585171929385,0.7575482992023786
2019-08-08,0.7376530621329479,0.7500385401459014
2019-08-09,0.738871766546764,0.7450367969383958
2019-08-12,0.739940508682923,0.7602625843705358
2019-08-13,0.7386798851128294,0.7606910569823726
2019-08-14,0.7373779221250969,0.7628955231253352
2019-08-15,0.736627527435531,0.7705809557122305
2019-08-16,0.7360300919059788,0.7765112870058805
2019-08-19,0.7399092987463262,0.7693243269357043
2019-08-20,0.7401580595832707,0.7717878186771845
2019-08-21,0.7380978269838179,0.7721870393608926
2019-08-22,0.7422000448094664,0.7676856008515359
2019-08-23,0.7391420732274369,0.7768283667140167
2019-08-26,0.73705602084487,0.7755501563675457
2019-08-27,0.7392559620599773,0.7828799872116996
2019-08-28,0.7397004328446801,0.7795688089651082
2019-08-29,0.7424636370920593,0.7794123132926108
2019-08-30,0.7437156475998611,0.7715967352583305
2019-09-03,0.7451098147546431,0.7781618066867819
2019-09-04,0.7405147167312253,0.7829211597014927
2019-09-05,0.7377405799372643,0.7931742536863298
2019-09-06,0.7374190265550195,0.7875344545860073
2019-09-09,0.7385909681953106,0.7966263076152387
2019-09-10,0.7349561551844341,0.8026188977286403
2019-09-11,0.7314868925119554,0.8090466057421732
2019-09-12,0.7258616517419612,0.803571537959306
2019-09-13,0.718566218903188,0.7926315773201194
2019-09-16,0.7248673211351888,0.8016703155005421
2019-09-17,0.7302637724200871,0.8137519134817842
2019-09-18,0.7342111456812933,0.821396399217978
2019-09-19,0.7311322439613044,0.8207605364519052
2019-09-20,0.7329860045464749,0.8145908148858465
2019-09-23,0.7225834327285916,0.8053491367647023
2019-09-24,0.7200844302737431,0.805494698097515
2019-09-25,0.7134123684636139,0.8024560054842824
2019-09-26,0.7076311860662454,0.7991775005801816
2019-09-27,0.7086415964298526,0.8001678909213615
2019-09-30,0.7051607912443961,0.8041371633164182
2019-10-01,0.7044804246690587,0.8036956363923019
2019-10-02,0.7009461126875632,0.8003159259145469
2019-10-03,0.6968050900325884,0.7911296439263877
2019-10-04,0.6883896583386083,0.7831753305909392
2019-10-07,0.6818469632840708,0.7761599744851916
2019-10-08,0.684431495189847,0.7778660080295511
2019-10-09,0.6870315659977901,0.782816619323201
2019-10-10,0.6884817556142839,0.7767997302309122
2019-10-11,0.6877680889945684,0.7808367252038292
2019-10-14,0.6928928339903677,0.7773760691241918
2019-10-15,0.689548322399332,0.7799688042512652
2019-10-16,0.6896613171824215,0.7768147709239565
2019-10-17,0.6912593467108096,0.7829331749278852
2019-10-18,0.6975519520439943,0.7775311837836483
2019-10-21,0.6983521056971004,0.784482736218703
2019-10-22,0.7049325508621521,0.7905531053782716
2019-10-23,0.7124803399788646,0.7897571981900066
2019-10-24,0.7089414627253647,0.7991533322406098
2019-10-25,0.7095263180555524,0.8117587669436345
2019-10-28,0.7038105722034386,0.80691956192684
2019-10-29,0.7104705720143679,0.8220315832744733
2019-10-30,0.7082832021971949,0.7979162668922012
2019-10-31,0.7121000133766382,0.8055916816470544
2019-11-01,0.714107449261236,0.830782640048286
2019-11-04,0.7105965815375664,0.8262546111965303
2019-11-05,0.7133507410858215,0.8300882183732299
2019-11-06,0.7176025061194409,0.8506239463947737
2019-11-07,0.7277691196565705,0.860420390809809
2019-11-08,0.7248004551575663,0.8462987598033556
2019-11-11,0.7273305553720331,0.8560952042183909
2019-11-12,0.7311939156063219,0.8778443495794899
2019-11-13,0.7337630936034427,0.8917704749228518
2019-11-14,0.7358233262028956,0.9110155041781709
2019-11-15,0.7387846791568531,0.929129628296313
2019-11-18,0.7362844572641649,0.931913863040699
2019-11-19,0.730799588442105,0.9382300879183856
2019-11-20,0.7292389950248718,0.9387132135329398
2019-11-21,0.7328738080357482,0.9291519880758455
2019-11-22,0.7347516940774833,0.9178348330922762
2019-11-25,0.7401481453623816,0.9160610087114972
2019-11-26,0.7458232655596049,0.9038511935013099
2019-11-27,0.744017131614242,0.9039930383291084
2019-11-29,0.7415434648622707,0.9000094233212668
2019-12-02,0.7426403518384302,0.9080514541146524
2019-12-03,0.7409617855783996,0.9011851242958299
2019-12-04,0.7426179934752865,0.8933918428089103
2019-12-05,0.74622556952801,0.8832006903164823
2019-12-06,0.7487514011634634,0.8914389623467287
2019-12-09,0.7483162154300687,0.8969934426284566
2019-12-10,0.7487728649998705,0.8930887543663789
2019-12-11,0.7494396205767656,0.8827438860106368
2019-12-12,0.7487362813352594,0.8784343195390749
2019-12-13,0.7541445487615009,0.8782570129023239
2019-12-16,0.7553044369581542,0.8802085573403465
2019-12-17,0.7571932483799376,0.888865380131303
2019-12-18,0.7629281844088021,0.87941360580356
2019-12-19,0.7759152142309885,0.8734811050772137
2019-12-20,0.7822474109993719,0.8711517393709609
2019-12-23,0.779877836186363,0.8722047210646532
2019-12-24,0.7860356946107004,0.8673750425795081
